A,B,EVENT_COUNT,ID1,ID2
56,74,8,RK5,RGR
56,75,14,RK5,RDE
56,76,46,RK5,RBV
56,77,13,RK5,RVR
56,78,196,RK5,RGN
56,79,19,RK5,RBN
56,80,44,RK5,RVV
56,81,16,RK5,RAS
56,82,25,RK5,RHM
56,83,26,RK5,RNA
56,84,11,RK5,RA4
56,85,10,RK5,RMP
56,86,47,RK5,RAN
56,87,31,RK5,RQ8
56,88,32,RK5,RBZ
56,89,12,RK5,RET
56,90,51,RK5,RDU
56,91,15,RK5,RBT
56,92,43,RK5,RHU
56,93,3,RK5,RCU
56,94,4,RK5,RL1
56,95,38,RK5,RC9
56,96,20,RK5,RTP
56,97,24,RK5,RXC
56,98,122,RK5,R0A
56,99,33,RK5,RF4
56,100,89,RK5,RM3
56,101,107,RK5,RAL
56,102,145,RK5,RGT
56,103,23,RK5,RN3
56,104,7111,RK5,RFS
56,106,12,RK5,RDD
56,107,21,RK5,RQW
56,108,23,RK5,RWW
56,109,76,RK5,RM1
56,110,145,RK5,RRK
56,111,29,RK5,RXR
56,112,84,RK5,RR1
56,113,9,RK5,RLQ
56,114,20,RK5,RGP
56,116,3529,RK5,RHQ
56,117,24,RK5,RKE
56,118,142,RK5,RJF
56,119,34,RK5,RAE
56,120,4,RK5,REP
56,121,29,RK5,RJ7
56,122,13,RK5,RA7
56,123,19,RK5,RLN
56,124,86,RK5,RXF
56,125,22,RK5,RCF
56,126,14,RK5,RQ3
56,127,26,RK5,RWG
56,128,167,RK5,RWA
56,130,13,RK5,RQX
56,131,1364,RK5,RWE
56,132,132,RK5,REF
56,133,18,RK5,RAJ
56,134,87,RK5,RTR
56,135,12,RK5,RVY
56,136,46,RK5,RWP
56,137,9989,RK5,RTG
56,138,29,RK5,RXQ
56,139,10,RK5,RN7
56,140,42,RK5,RCX
56,141,15,RK5,RBA
56,142,63996,RK5,RX1
56,143,25,RK5,RNL
56,144,36,RK5,RNQ
56,145,27,RK5,RD1
56,146,40,RK5,RQM
56,147,35,RK5,RWJ
56,148,106,RK5,RKB
56,149,35,RK5,RD8
56,150,106,RK5,RXK
56,152,115,RK5,RTH
56,153,52,RK5,RWY
57,58,5,RGM,RCD
57,59,96,RGM,RLT
57,60,12,RGM,RA2
57,61,31,RGM,RP5
57,62,19,RGM,RPY
57,63,8,RGM,RJN
57,64,164,RGM,RYJ
57,65,12,RGM,RFR
57,66,11,RGM,RPC
57,67,32,RGM,RD3
57,68,274,RGM,RJ1
57,69,1,RGM,RR7
57,70,781,RGM,RWD
57,71,16,RGM,RXL
57,72,66,RGM,RJ2
57,73,56,RGM,RCB
57,74,12722,RGM,RGR
57,75,1195,RGM,RDE
57,76,1,RGM,RBV
57,77,25,RGM,RVR
57,78,21019,RGM,RGN
57,79,11,RGM,RBN
57,80,97,RGM,RVV
57,81,14,RGM,RAS
57,82,170,RGM,RHM
57,83,79,RGM,RNA
57,84,39,RGM,RA4
57,85,6,RGM,RMP
57,86,90,RGM,RAN
57,87,978,RGM,RQ8
57,88,22,RGM,RBZ
57,89,5,RGM,RET
57,90,99,RGM,RDU
57,91,4,RGM,RBT
57,92,115,RGM,RHU
57,93,1,RGM,RCU
57,94,10,RGM,RL1
57,95,890,RGM,RC9
57,96,70,RGM,RTP
57,97,35,RGM,RXC
57,98,47,RGM,R0A
57,99,170,RGM,RF4
57,100,9,RGM,RM3
57,101,409,RGM,RAL
57,102,25440,RGM,RGT
57,103,85,RGM,RN3
57,104,10,RGM,RFS
57,105,8,RGM,RP4
57,106,413,RGM,RDD
57,107,1984,RGM,RQW
57,108,10,RGM,RWW
57,109,3333,RGM,RM1
57,110,66,RGM,RRK
57,111,14,RGM,RXR
57,112,98,RGM,RR1
57,113,32,RGM,RLQ
57,114,1165,RGM,RGP
57,115,2,RGM,REN
57,116,182,RGM,RHQ
57,117,22,RGM,RKE
57,118,52,RGM,RJF
57,119,30,RGM,RAE
57,120,1,RGM,REP
57,121,73,RGM,RJ7
57,122,88,RGM,RA7
57,123,11,RGM,RLN
57,124,32,RGM,RXF
57,125,5,RGM,RCF
57,126,4,RGM,RQ3
57,127,96,RGM,RWG
57,128,41,RGM,RWA
57,130,93,RGM,RQX
57,131,579,RGM,RWE
57,132,41,RGM,REF
57,133,266,RGM,RAJ
57,134,18,RGM,RTR
57,135,3,RGM,RVY
57,136,44,RGM,RWP
57,137,94,RGM,RTG
57,138,100,RGM,RXQ
57,139,39,RGM,RN7
57,140,9086,RGM,RCX
57,141,18,RGM,RBA
57,142,385,RGM,RX1
57,143,6,RGM,RNL
57,144,1158,RGM,RNQ
57,145,66,RGM,RD1
57,146,49,RGM,RQM
57,147,12,RGM,RWJ
57,148,122,RGM,RKB
57,149,629,RGM,RD8
57,150,115,RGM,RXK
57,152,261,RGM,RTH
57,153,21,RGM,RWY
58,59,13,RCD,RLT
58,60,18,RCD,RA2
58,61,152,RCD,RP5
58,62,23,RCD,RPY
58,63,12,RCD,RJN
58,64,65,RCD,RYJ
58,65,85,RCD,RFR
58,66,3,RCD,RPC
58,67,5,RCD,RD3
58,68,67,RCD,RJ1
58,69,35,RCD,RR7
58,70,108,RCD,RWD
58,71,64,RCD,RXL
58,72,24,RCD,RJ2
58,73,15203,RCD,RCB
58,74,6,RCD,RGR
58,75,9,RCD,RDE
58,76,76,RCD,RBV
58,77,28,RCD,RVR
58,78,41,RCD,RGN
58,79,34,RCD,RBN
58,80,28,RCD,RVV
58,81,4,RCD,RAS
58,82,27,RCD,RHM
58,83,6,RCD,RNA
58,84,11,RCD,RA4
58,85,10,RCD,RMP
58,86,22,RCD,RAN
58,87,15,RCD,RQ8
58,88,22,RCD,RBZ
58,89,14,RCD,RET
58,90,53,RCD,RDU
58,91,17,RCD,RBT
58,92,18,RCD,RHU
58,93,1,RCD,RCU
58,94,12,RCD,RL1
58,95,4,RCD,RC9
58,96,11,RCD,RTP
58,97,8,RCD,RXC
58,98,233,RCD,R0A
58,99,13,RCD,RF4
58,100,61,RCD,RM3
58,101,61,RCD,RAL
58,102,56,RCD,RGT
58,103,24,RCD,RN3
58,104,27,RCD,RFS
58,105,4,RCD,RP4
58,106,8,RCD,RDD
58,107,4,RCD,RQW
58,108,19,RCD,RWW
58,109,38,RCD,RM1
58,110,34,RCD,RRK
58,111,82,RCD,RXR
58,112,36,RCD,RR1
58,113,13,RCD,RLQ
58,114,14,RCD,RGP
58,115,10,RCD,REN
58,116,484,RCD,RHQ
58,117,22,RCD,RKE
58,118,26,RCD,RJF
58,119,1138,RCD,RAE
58,120,5,RCD,REP
58,121,46,RCD,RJ7
58,122,17,RCD,RA7
58,123,64,RCD,RLN
58,124,891,RCD,RXF
58,125,1457,RCD,RCF
58,126,14,RCD,RQ3
58,127,23,RCD,RWG
58,128,284,RCD,RWA
58,130,13,RCD,RQX
58,131,70,RCD,RWE
58,132,32,RCD,REF
58,133,9,RCD,RAJ
58,134,3271,RCD,RTR
58,135,26,RCD,RVY
58,136,8,RCD,RWP
58,137,47,RCD,RTG
58,138,14,RCD,RXQ
58,139,8,RCD,RN7
58,140,11,RCD,RCX
58,141,10,RCD,RBA
58,142,107,RCD,RX1
58,143,54,RCD,RNL
58,144,13,RCD,RNQ
58,145,27,RCD,RD1
58,146,38,RCD,RQM
58,147,19,RCD,RWJ
58,148,30,RCD,RKB
58,149,11,RCD,RD8
58,150,15,RCD,RXK
58,151,4,RCD,RBS
58,152,64,RCD,RTH
58,153,366,RCD,RWY
59,60,8,RLT,RA2
59,61,17,RLT,RP5
59,62,37,RLT,RPY
59,63,6,RLT,RJN
59,64,49,RLT,RYJ
59,65,12,RLT,RFR
59,66,5,RLT,RPC
59,67,21,RLT,RD3
59,68,42,RLT,RJ1
59,69,5,RLT,RR7
59,70,83,RLT,RWD
59,71,43,RLT,RXL
59,72,14,RLT,RJ2
59,73,28,RLT,RCB
59,74,9,RLT,RGR
59,75,12,RLT,RDE
59,76,11,RLT,RBV
59,77,8,RLT,RVR
59,78,36,RLT,RGN
59,79,12,RLT,RBN
59,80,15,RLT,RVV
59,81,14,RLT,RAS
59,82,27,RLT,RHM
59,83,60,RLT,RNA
59,84,8,RLT,RA4
59,85,8,RLT,RMP
59,86,25,RLT,RAN
59,87,7,RLT,RQ8
59,88,26,RLT,RBZ
59,89,4,RLT,RET
59,90,46,RLT,RDU
59,91,24,RLT,RBT
59,92,20,RLT,RHU
59,94,54,RLT,RL1
59,95,17,RLT,RC9
59,96,8,RLT,RTP
59,97,26,RLT,RXC
59,98,28,RLT,R0A
59,99,21,RLT,RF4
59,100,10,RLT,RM3
59,101,66,RLT,RAL
59,102,56,RLT,RGT
59,103,13,RLT,RN3
59,104,20,RLT,RFS
59,106,9,RLT,RDD
59,107,5,RLT,RQW
59,108,12,RLT,RWW
59,109,37,RLT,RM1
59,110,1959,RLT,RRK
59,111,17,RLT,RXR
59,112,4604,RLT,RR1
59,113,26,RLT,RLQ
59,114,19,RLT,RGP
59,115,4,RLT,REN
59,116,148,RLT,RHQ
59,117,10,RLT,RKE
59,118,2721,RLT,RJF
59,119,14,RLT,RAE
59,120,4,RLT,REP
59,121,22,RLT,RJ7
59,122,19,RLT,RA7
59,123,7,RLT,RLN
59,124,16,RLT,RXF
59,125,5,RLT,RCF
59,126,184,RLT,RQ3
59,127,18,RLT,RWG
59,128,11,RLT,RWA
59,130,2,RLT,RQX
59,131,11681,RLT,RWE
59,132,59,RLT,REF
59,133,8,RLT,RAJ
59,134,7,RLT,RTR
59,135,3,RLT,RVY
59,136,191,RLT,RWP
59,137,238,RLT,RTG
59,138,25,RLT,RXQ
59,139,6,RLT,RN7
59,140,26,RLT,RCX
59,141,14,RLT,RBA
59,142,187,RLT,RX1
59,143,13,RLT,RNL
59,144,72,RLT,RNQ
59,145,25,RLT,RD1
59,146,16,RLT,RQM
59,147,7,RLT,RWJ
59,148,57831,RLT,RKB
59,149,29,RLT,RD8
59,150,720,RLT,RXK
59,152,250,RLT,RTH
59,153,10,RLT,RWY
60,61,8,RA2,RP5
60,62,1651,RA2,RPY
60,63,6,RA2,RJN
60,64,937,RA2,RYJ
60,65,4,RA2,RFR
60,66,1436,RA2,RPC
60,67,115,RA2,RD3
60,68,2082,RA2,RJ1
60,69,13,RA2,RR7
60,70,55,RA2,RWD
60,71,10,RA2,RXL
60,72,92,RA2,RJ2
60,73,44,RA2,RCB
60,74,41,RA2,RGR
60,75,30,RA2,RDE
60,76,25,RA2,RBV
60,77,8004,RA2,RVR
60,78,31,RA2,RGN
60,79,10,RA2,RBN
60,80,158,RA2,RVV
60,81,93,RA2,RAS
60,82,572,RA2,RHM
60,83,1,RA2,RNA
60,84,45,RA2,RA4
60,85,8,RA2,RMP
60,86,378,RA2,RAN
60,87,53,RA2,RQ8
60,88,65,RA2,RBZ
60,90,37836,RA2,RDU
60,91,17,RA2,RBT
60,92,2528,RA2,RHU
60,94,5,RA2,RL1
60,95,28,RA2,RC9
60,96,11782,RA2,RTP
60,97,681,RA2,RXC
60,98,64,RA2,R0A
60,99,66,RA2,RF4
60,100,8,RA2,RM3
60,101,560,RA2,RAL
60,102,120,RA2,RGT
60,103,64,RA2,RN3
60,104,18,RA2,RFS
60,105,16,RA2,RP4
60,106,39,RA2,RDD
60,107,16,RA2,RQW
60,108,18,RA2,RWW
60,109,56,RA2,RM1
60,110,36,RA2,RRK
60,111,18,RA2,RXR
60,112,33,RA2,RR1
60,113,33,RA2,RLQ
60,114,19,RA2,RGP
60,115,2,RA2,REN
60,116,54,RA2,RHQ
60,117,76,RA2,RKE
60,118,18,RA2,RJF
60,119,14,RA2,RAE
60,120,2,RA2,REP
60,121,4802,RA2,RJ7
60,122,79,RA2,RA7
60,123,17,RA2,RLN
60,124,19,RA2,RXF
60,125,15,RA2,RCF
60,126,2,RA2,RQ3
60,127,90,RA2,RWG
60,128,22,RA2,RWA
60,130,49,RA2,RQX
60,131,56,RA2,RWE
60,132,159,RA2,REF
60,133,34,RA2,RAJ
60,134,26,RA2,RTR
60,135,7,RA2,RVY
60,136,39,RA2,RWP
60,137,36,RA2,RTG
60,138,109,RA2,RXQ
60,139,58,RA2,RN7
60,140,30,RA2,RCX
60,141,47,RA2,RBA
60,142,45,RA2,RX1
60,143,14,RA2,RNL
60,144,38,RA2,RNQ
60,145,127,RA2,RD1
60,146,646,RA2,RQM
60,147,13,RA2,RWJ
60,148,32,RA2,RKB
60,149,31,RA2,RD8
60,150,36,RA2,RXK
60,152,416,RA2,RTH
60,153,5,RA2,RWY
61,62,22,RP5,RPY
61,63,22,RP5,RJN
61,64,100,RP5,RYJ
61,65,16176,RP5,RFR
61,66,1,RP5,RPC
61,67,17,RP5,RD3
61,68,98,RP5,RJ1
61,69,23,RP5,RR7
61,70,2752,RP5,RWD
61,71,70,RP5,RXL
61,72,29,RP5,RJ2
61,73,1024,RP5,RCB
61,74,18,RP5,RGR
61,75,8,RP5,RDE
61,76,74,RP5,RBV
61,77,27,RP5,RVR
61,78,83,RP5,RGN
61,79,24,RP5,RBN
61,80,39,RP5,RVV
61,81,19,RP5,RAS
61,82,35,RP5,RHM
61,83,23,RP5,RNA
61,84,6,RP5,RA4
61,85,49,RP5,RMP
61,86,24,RP5,RAN
61,87,30,RP5,RQ8
61,88,16,RP5,RBZ
61,89,29,RP5,RET
61,90,72,RP5,RDU
61,91,31,RP5,RBT
61,92,22,RP5,RHU
61,93,45,RP5,RCU
61,94,21,RP5,RL1
61,95,23,RP5,RC9
61,96,16,RP5,RTP
61,97,15,RP5,RXC
61,98,249,RP5,R0A
61,99,45,RP5,RF4
61,100,65,RP5,RM3
61,101,96,RP5,RAL
61,102,105,RP5,RGT
61,103,27,RP5,RN3
61,104,2287,RP5,RFS
61,106,23,RP5,RDD
61,107,19,RP5,RQW
61,108,41,RP5,RWW
61,109,80,RP5,RM1
61,110,91,RP5,RRK
61,111,35,RP5,RXR
61,112,63,RP5,RR1
61,113,18,RP5,RLQ
61,114,31,RP5,RGP
61,115,11,RP5,REN
61,116,55136,RP5,RHQ
61,117,25,RP5,RKE
61,118,41,RP5,RJF
61,119,149,RP5,RAE
61,120,7,RP5,REP
61,121,26,RP5,RJ7
61,122,24,RP5,RA7
61,123,59,RP5,RLN
61,124,3305,RP5,RXF
61,125,54,RP5,RCF
61,126,6,RP5,RQ3
61,127,25,RP5,RWG
61,128,1226,RP5,RWA
61,130,40,RP5,RQX
61,131,230,RP5,RWE
61,132,124,RP5,REF
61,133,21,RP5,RAJ
61,134,231,RP5,RTR
61,135,24,RP5,RVY
61,136,39,RP5,RWP
61,137,439,RP5,RTG
61,138,30,RP5,RXQ
61,139,20,RP5,RN7
61,140,24,RP5,RCX
61,141,26,RP5,RBA
61,142,1657,RP5,RX1
61,143,43,RP5,RNL
61,144,20,RP5,RNQ
61,145,21,RP5,RD1
61,146,37,RP5,RQM
61,147,32,RP5,RWJ
61,148,63,RP5,RKB
61,149,23,RP5,RD8
61,150,43,RP5,RXK
61,152,98,RP5,RTH
61,153,155,RP5,RWY
62,63,9,RPY,RJN
62,64,5728,RPY,RYJ
62,65,6,RPY,RFR
62,66,507,RPY,RPC
62,67,297,RPY,RD3
62,68,3131,RPY,RJ1
62,69,1,RPY,RR7
62,70,178,RPY,RWD
62,71,19,RPY,RXL
62,72,682,RPY,RJ2
62,73,48,RPY,RCB
62,74,89,RPY,RGR
62,75,371,RPY,RDE
62,76,94,RPY,RBV
62,77,26065,RPY,RVR
62,78,189,RPY,RGN
62,79,15,RPY,RBN
62,80,1295,RPY,RVV
62,81,330,RPY,RAS
62,82,461,RPY,RHM
62,83,34,RPY,RNA
62,84,88,RPY,RA4
62,86,578,RPY,RAN
62,87,447,RPY,RQ8
62,88,86,RPY,RBZ
62,89,3,RPY,RET
62,90,1763,RPY,RDU
62,91,21,RPY,RBT
62,92,535,RPY,RHU
62,94,8,RPY,RL1
62,95,207,RPY,RC9
62,96,3037,RPY,RTP
62,97,918,RPY,RXC
62,98,35,RPY,R0A
62,99,637,RPY,RF4
62,100,17,RPY,RM3
62,101,1698,RPY,RAL
62,102,448,RPY,RGT
62,103,168,RPY,RN3
62,104,23,RPY,RFS
62,105,19,RPY,RP4
62,106,328,RPY,RDD
62,107,172,RPY,RQW
62,108,2,RPY,RWW
62,109,473,RPY,RM1
62,110,200,RPY,RRK
62,111,22,RPY,RXR
62,112,97,RPY,RR1
62,113,44,RPY,RLQ
62,114,74,RPY,RGP
62,115,17,RPY,REN
62,116,119,RPY,RHQ
62,117,350,RPY,RKE
62,118,27,RPY,RJF
62,119,12,RPY,RAE
62,120,8,RPY,REP
62,121,14766,RPY,RJ7
62,122,160,RPY,RA7
62,123,4,RPY,RLN
62,124,22,RPY,RXF
62,125,14,RPY,RCF
62,126,2,RPY,RQ3
62,127,383,RPY,RWG
62,128,39,RPY,RWA
62,130,200,RPY,RQX
62,131,223,RPY,RWE
62,132,173,RPY,REF
62,133,440,RPY,RAJ
62,134,56,RPY,RTR
62,135,16,RPY,RVY
62,136,96,RPY,RWP
62,137,79,RPY,RTG
62,138,393,RPY,RXQ
62,139,489,RPY,RN7
62,140,114,RPY,RCX
62,141,159,RPY,RBA
62,142,114,RPY,RX1
62,143,18,RPY,RNL
62,144,83,RPY,RNQ
62,145,194,RPY,RD1
62,146,9376,RPY,RQM
62,147,2,RPY,RWJ
62,148,153,RPY,RKB
62,149,280,RPY,RD8
62,150,21,RPY,RXK
62,152,585,RPY,RTH
62,153,21,RPY,RWY
63,64,22,RJN,RYJ
63,65,7,RJN,RFR
63,66,1,RJN,RPC
63,67,12,RJN,RD3
63,68,44,RJN,RJ1
63,70,21,RJN,RWD
63,71,56,RJN,RXL
63,72,10,RJN,RJ2
63,73,36,RJN,RCB
63,74,6,RJN,RGR
63,75,10,RJN,RDE
63,76,7042,RJN,RBV
63,77,8,RJN,RVR
63,78,23,RJN,RGN
63,79,102,RJN,RBN
63,80,12,RJN,RVV
63,81,3,RJN,RAS
63,82,12,RJN,RHM
63,83,26,RJN,RNA
63,84,1,RJN,RA4
63,85,177,RJN,RMP
63,86,13,RJN,RAN
63,87,3,RJN,RQ8
63,88,13,RJN,RBZ
63,89,153,RJN,RET
63,90,35,RJN,RDU
63,91,4431,RJN,RBT
63,92,10,RJN,RHU
63,94,229,RJN,RL1
63,95,4,RJN,RC9
63,96,14,RJN,RTP
63,97,8,RJN,RXC
63,98,19466,RJN,R0A
63,99,4,RJN,RF4
63,100,7158,RJN,RM3
63,101,38,RJN,RAL
63,102,34,RJN,RGT
63,103,19,RJN,RN3
63,104,342,RJN,RFS
63,105,1,RJN,RP4
63,106,7,RJN,RDD
63,107,7,RJN,RQW
63,108,469,RJN,RWW
63,109,18,RJN,RM1
63,110,95,RJN,RRK
63,111,41,RJN,RXR
63,112,27,RJN,RR1
63,113,13,RJN,RLQ
63,114,1,RJN,RGP
63,115,41,RJN,REN
63,116,420,RJN,RHQ
63,117,6,RJN,RKE
63,118,49,RJN,RJF
63,119,9,RJN,RAE
63,120,206,RJN,REP
63,121,11,RJN,RJ7
63,122,16,RJN,RA7
63,123,7,RJN,RLN
63,124,16,RJN,RXF
63,125,13,RJN,RCF
63,126,5,RJN,RQ3
63,127,8,RJN,RWG
63,128,10,RJN,RWA
63,130,3,RJN,RQX
63,131,36,RJN,RWE
63,132,40,RJN,REF
63,133,2,RJN,RAJ
63,134,23,RJN,RTR
63,135,34,RJN,RVY
63,136,13,RJN,RWP
63,137,221,RJN,RTG
63,138,8,RJN,RXQ
63,139,5,RJN,RN7
63,140,7,RJN,RCX
63,141,4,RJN,RBA
63,142,55,RJN,RX1
63,143,23,RJN,RNL
63,144,14,RJN,RNQ
63,145,13,RJN,RD1
63,146,22,RJN,RQM
63,147,11109,RJN,RWJ
63,148,20,RJN,RKB
63,149,12,RJN,RD8
63,150,18,RJN,RXK
63,151,3,RJN,RBS
63,152,35,RJN,RTH
63,153,39,RJN,RWY
64,65,20,RYJ,RFR
64,66,229,RYJ,RPC
64,67,233,RYJ,RD3
64,68,21060,RYJ,RJ1
64,69,40,RYJ,RR7
64,70,221,RYJ,RWD
64,71,59,RYJ,RXL
64,72,2164,RYJ,RJ2
64,73,164,RYJ,RCB
64,74,207,RYJ,RGR
64,75,576,RYJ,RDE
64,76,74,RYJ,RBV
64,77,2502,RYJ,RVR
64,78,334,RYJ,RGN
64,79,47,RYJ,RBN
64,80,1035,RYJ,RVV
64,81,25537,RYJ,RAS
64,82,624,RYJ,RHM
64,83,87,RYJ,RNA
64,84,138,RYJ,RA4
64,85,11,RYJ,RMP
64,86,3556,RYJ,RAN
64,87,484,RYJ,RQ8
64,88,118,RYJ,RBZ
64,89,40,RYJ,RET
64,90,8059,RYJ,RDU
64,91,38,RYJ,RBT
64,92,721,RYJ,RHU
64,93,1,RYJ,RCU
64,94,27,RYJ,RL1
64,95,1386,RYJ,RC9
64,96,853,RYJ,RTP
64,97,719,RYJ,RXC
64,98,497,RYJ,R0A
64,99,2598,RYJ,RF4
64,100,129,RYJ,RM3
64,101,35533,RYJ,RAL
64,102,1060,RYJ,RGT
64,103,351,RYJ,RN3
64,104,24,RYJ,RFS
64,105,154,RYJ,RP4
64,106,947,RYJ,RDD
64,107,550,RYJ,RQW
64,108,37,RYJ,RWW
64,109,511,RYJ,RM1
64,110,374,RYJ,RRK
64,111,64,RYJ,RXR
64,112,263,RYJ,RR1
64,113,135,RYJ,RLQ
64,114,137,RYJ,RGP
64,115,17,RYJ,REN
64,116,332,RYJ,RHQ
64,117,4284,RYJ,RKE
64,118,54,RYJ,RJF
64,119,66,RYJ,RAE
64,120,17,RYJ,REP
64,121,13688,RYJ,RJ7
64,122,712,RYJ,RA7
64,123,63,RYJ,RLN
64,124,73,RYJ,RXF
64,125,42,RYJ,RCF
64,126,79,RYJ,RQ3
64,127,8165,RYJ,RWG
64,128,122,RYJ,RWA
64,130,2253,RYJ,RQX
64,131,491,RYJ,RWE
64,132,382,RYJ,REF
64,133,725,RYJ,RAJ
64,134,145,RYJ,RTR
64,135,49,RYJ,RVY
64,136,227,RYJ,RWP
64,137,191,RYJ,RTG
64,138,3099,RYJ,RXQ
64,139,678,RYJ,RN7
64,140,183,RYJ,RCX
64,141,190,RYJ,RBA
64,142,359,RYJ,RX1
64,143,45,RYJ,RNL
64,144,215,RYJ,RNQ
64,145,398,RYJ,RD1
64,146,113199,RYJ,RQM
64,147,34,RYJ,RWJ
64,148,391,RYJ,RKB
64,149,662,RYJ,RD8
64,150,363,RYJ,RXK
64,152,1818,RYJ,RTH
64,153,80,RYJ,RWY
65,66,2,RFR,RPC
65,67,3,RFR,RD3
65,68,44,RFR,RJ1
65,69,6,RFR,RR7
65,70,359,RFR,RWD
65,71,36,RFR,RXL
65,72,11,RFR,RJ2
65,73,232,RFR,RCB
65,74,10,RFR,RGR
65,75,6,RFR,RDE
65,76,14,RFR,RBV
65,77,7,RFR,RVR
65,78,19,RFR,RGN
65,79,16,RFR,RBN
65,80,17,RFR,RVV
65,81,7,RFR,RAS
65,82,16,RFR,RHM
65,83,6,RFR,RNA
65,84,5,RFR,RA4
65,85,24,RFR,RMP
65,86,12,RFR,RAN
65,87,10,RFR,RQ8
65,88,14,RFR,RBZ
65,89,5,RFR,RET
65,90,22,RFR,RDU
65,91,9,RFR,RBT
65,92,12,RFR,RHU
65,93,58,RFR,RCU
65,94,8,RFR,RL1
65,95,22,RFR,RC9
65,96,13,RFR,RTP
65,97,12,RFR,RXC
65,98,121,RFR,R0A
65,99,13,RFR,RF4
65,100,56,RFR,RM3
65,101,37,RFR,RAL
65,102,18,RFR,RGT
65,103,7,RFR,RN3
65,104,674,RFR,RFS
65,106,3,RFR,RDD
65,107,1,RFR,RQW
65,108,14,RFR,RWW
65,109,20,RFR,RM1
65,110,67,RFR,RRK
65,111,13,RFR,RXR
65,112,38,RFR,RR1
65,113,8,RFR,RLQ
65,114,19,RFR,RGP
65,115,16,RFR,REN
65,116,51205,RFR,RHQ
65,117,4,RFR,RKE
65,118,22,RFR,RJF
65,119,76,RFR,RAE
65,120,1,RFR,REP
65,121,25,RFR,RJ7
65,122,4,RFR,RA7
65,123,16,RFR,RLN
65,124,500,RFR,RXF
65,125,21,RFR,RCF
65,126,15,RFR,RQ3
65,127,17,RFR,RWG
65,128,173,RFR,RWA
65,130,11,RFR,RQX
65,131,69,RFR,RWE
65,132,62,RFR,REF
65,133,5,RFR,RAJ
65,134,52,RFR,RTR
65,135,10,RFR,RVY
65,136,16,RFR,RWP
65,137,111,RFR,RTG
65,138,13,RFR,RXQ
65,139,4,RFR,RN7
65,140,16,RFR,RCX
65,141,5,RFR,RBA
65,142,211,RFR,RX1
65,143,29,RFR,RNL
65,144,19,RFR,RNQ
65,145,12,RFR,RD1
65,146,15,RFR,RQM
65,147,14,RFR,RWJ
65,148,34,RFR,RKB
65,149,13,RFR,RD8
65,150,50,RFR,RXK
65,152,38,RFR,RTH
65,153,76,RFR,RWY
66,67,18,RPC,RD3
66,68,2116,RPC,RJ1
66,69,1,RPC,RR7
66,70,18,RPC,RWD
66,71,7,RPC,RXL
66,72,367,RPC,RJ2
66,73,32,RPC,RCB
66,74,12,RPC,RGR
66,75,29,RPC,RDE
66,76,5,RPC,RBV
66,77,1486,RPC,RVR
66,78,20,RPC,RGN
66,79,13,RPC,RBN
66,80,3095,RPC,RVV
66,81,41,RPC,RAS
66,82,140,RPC,RHM
66,83,5,RPC,RNA
66,84,6,RPC,RA4
66,86,169,RPC,RAN
66,87,54,RPC,RQ8
66,88,18,RPC,RBZ
66,89,1,RPC,RET
66,90,326,RPC,RDU
66,91,3,RPC,RBT
66,92,254,RPC,RHU
66,95,37,RPC,RC9
66,96,19684,RPC,RTP
66,97,5815,RPC,RXC
66,98,50,RPC,R0A
66,99,62,RPC,RF4
66,100,20,RPC,RM3
66,101,176,RPC,RAL
66,102,64,RPC,RGT
66,103,21,RPC,RN3
66,104,1,RPC,RFS
66,105,6,RPC,RP4
66,106,110,RPC,RDD
66,107,19,RPC,RQW
66,108,4,RPC,RWW
66,109,39,RPC,RM1
66,110,34,RPC,RRK
66,111,4,RPC,RXR
66,112,2,RPC,RR1
66,113,13,RPC,RLQ
66,114,5,RPC,RGP
66,116,19,RPC,RHQ
66,117,28,RPC,RKE
66,118,2,RPC,RJF
66,119,2,RPC,RAE
66,121,845,RPC,RJ7
66,122,29,RPC,RA7
66,123,27,RPC,RLN
66,124,16,RPC,RXF
66,126,1,RPC,RQ3
66,127,37,RPC,RWG
66,128,9,RPC,RWA
66,130,40,RPC,RQX
66,131,20,RPC,RWE
66,132,106,RPC,REF
66,133,40,RPC,RAJ
66,134,23,RPC,RTR
66,135,3,RPC,RVY
66,136,8,RPC,RWP
66,137,22,RPC,RTG
66,138,61,RPC,RXQ
66,139,8191,RPC,RN7
66,140,4,RPC,RCX
66,141,29,RPC,RBA
66,142,41,RPC,RX1
66,143,7,RPC,RNL
66,144,10,RPC,RNQ
66,145,27,RPC,RD1
66,146,172,RPC,RQM
66,147,8,RPC,RWJ
66,148,162,RPC,RKB
66,149,10,RPC,RD8
66,150,15,RPC,RXK
66,152,78,RPC,RTH
66,153,5,RPC,RWY
67,68,365,RD3,RJ1
67,69,4,RD3,RR7
67,70,26,RD3,RWD
67,71,19,RD3,RXL
67,72,41,RD3,RJ2
67,73,51,RD3,RCB
67,74,14,RD3,RGR
67,75,24,RD3,RDE
67,76,8,RD3,RBV
67,77,65,RD3,RVR
67,78,29,RD3,RGN
67,79,17,RD3,RBN
67,80,65,RD3,RVV
67,81,55,RD3,RAS
67,82,7128,RD3,RHM
67,83,14,RD3,RNA
67,84,572,RD3,RA4
67,85,2,RD3,RMP
67,86,184,RD3,RAN
67,87,39,RD3,RQ8
67,88,58,RD3,RBZ
67,90,238,RD3,RDU
