LSOA11,PROCODE3,EVENT_COUNT
E01015628,RGN,3139
E01006790,REM,3139
E01004537,RJ7,3139
E01027583,RCF,3139
E01011777,RXF,3139
E01030398,RVR,3139
E01002960,RAX,3139
E01004234,R1H,3139
E01013439,RCB,3138
E01003170,RJZ,3138
E01022026,RDE,3138
E01026750,RM1,3138
E01019795,RFS,3138
E01023081,RHM,3138
E01001652,RJ2,3138
E01002515,RAS,3138
E01017186,RHM,3138
E01004430,R1H,3138
E01014144,RXW,3137
E01009472,RR1,3137
E01026013,RWD,3137
E01007708,RFR,3137
E01009147,RXK,3137
E01020217,RA9,3137
E01002071,RAP,3137
E01004473,RJ7,3137
E01003191,RJ2,3137
E01005438,RW6,3137
E01016764,RD8,3137
E01012644,RXR,3137
E01000058,RF4,3137
E01026520,RM1,3137
E01002274,RF4,3137
E01010484,RL4,3137
E01009500,RRK,3137
E01006575,RQ6,3136
E01011721,RR8,3136
E01014090,RLQ,3136
E01024481,RN7,3136
E01026489,RM1,3136
E01006888,RBN,3136
E01023004,RHM,3136
E01003779,R1H,3136
E01031012,RLT,3136
E01011917,RXF,3136
E01014328,RJE,3136
E01007257,RBL,3136
E01030422,RDU,3136
E01021334,RDD,3136
E01017562,RC9,3136
E01013620,RWE,3136
E01019594,RTG,3135
E01025141,RTX,3135
E01015835,RAJ,3135
E01032867,RWE,3135
E01024856,RXR,3135
E01031301,RJC,3135
E01018036,RGT,3135
E01001033,RJ6,3135
E01014009,RLQ,3135
E01015264,RA9,3135
E01020868,RXP,3135
E01006109,R0A,3135
E01028245,RK5,3134
E01009423,RR1,3134
E01019229,RNL,3134
E01018049,RGT,3134
E01020216,RA9,3134
E01007325,RFF,3134
E01017031,RHU,3134
E01003034,RJ1,3134
E01003041,RJ1,3134
E01003778,R1H,3134
E01009246,RXK,3134
E01013944,RX1,3133
E01031332,RJC,3133
E01009179,RRK,3133
E01002668,RQM,3133
E01018520,RJR,3133
E01028129,RX1,3133
E01014445,RD1,3133
E01031765,RXH,3133
E01031412,RYR,3133
E01000198,RAL,3133
E01022476,RN5,3133
E01011849,RXF,3133
E01000223,RAL,3133
E01024984,RXL,3132
E01008266,RR7,3132
E01006562,RQ6,3132
E01018026,RGT,3132
E01024680,RVV,3132
E01016634,RHW,3132
E01005729,RM3,3132
E01003818,RAX,3132
E01018078,RGN,3132
E01003181,RJ1,3132
E01029547,RJE,3132
E01013989,RLQ,3132
E01025097,RTX,3132
E01002715,RRV,3132
E01004409,R1H,3132
E01014120,RXW,3131
E01005566,RW6,3131
E01024665,RVV,3131
E01024226,RVV,3131
E01027676,RCD,3131
E01007783,RFR,3131
E01006476,RBN,3131
E01016093,RPA,3131
E01008165,RR7,3131
E01022942,RHU,3130
E01014067,RLQ,3130
E01008924,RRK,3130
E01029548,RJE,3130
E01009299,RR1,3130
E01017340,R1F,3130
E01010493,RL4,3130
E01031983,RNZ,3130
E01029182,RA4,3130
E01032633,RBA,3130
E01013626,RWE,3130
E01001724,RQX,3130
E01015083,RK9,3130
E01011673,RR8,3130
E01003068,RJZ,3129
E01015828,RAJ,3129
E01025601,RXL,3129
E01012709,RXL,3129
E01010131,RR1,3129
E01016552,RDU,3129
E01029095,RBA,3129
E01030758,RDU,3129
E01002990,RAX,3129
E01018288,RGT,3129
E01008270,RR7,3129
E01019534,RFS,3128
E01015582,RN3,3128
E01003771,RF4,3128
E01006874,RBN,3128
E01027625,RTR,3128
E01023779,RWH,3128
E01032260,RWP,3128
E01016891,RXH,3128
E01004010,RJZ,3128
E01020570,RBD,3127
E01006863,RBN,3127
E01025735,RWE,3127
E01029508,RJF,3127
E01015517,RN3,3127
E01024557,RVV,3127
E01028809,RTH,3127
E01001175,RJ6,3127
E01007243,RBL,3127
E01023154,RN5,3127
E01000845,RAL,3127
E01013414,RCB,3126
E01018591,RJN,3126
E01028699,RTH,3126
E01012329,RXP,3126
E01024136,RN7,3126
E01018010,RGT,3126
E01004440,R1H,3126
E01000978,RJ6,3126
E01021956,RAJ,3126
E01007482,RP5,3126
E01032802,RGT,3126
E01012735,RXL,3126
E01024220,RVV,3126
E01028167,RX1,3125
E01013963,RX1,3125
E01020841,RXP,3125
E01027146,RNS,3125
E01025110,RTX,3125
E01000854,RRV,3125
E01031023,RR1,3125
E01007304,RBL,3125
E01019853,RTG,3124
E01011733,RR8,3124
E01014608,RA7,3124
E01028231,RK5,3124
E01014113,RXW,3124
E01011235,RWY,3124
E01029627,RL4,3124
E01027019,RNS,3124
E01029588,RJE,3124
E01019173,RTX,3124
E01029759,RJE,3124
E01000143,RAL,3124
E01000957,RRV,3124
E01017730,RXQ,3124
E01000946,RRV,3124
E01009112,RRK,3124
E01009612,RKB,3124
E01005946,RMP,3124
E01000035,RF4,3124
E01026332,RWD,3123
E01019564,RFS,3123
E01028379,RX1,3123
E01013727,RWE,3123
E01018997,REF,3123
E01001082,RJ6,3123
E01031453,RYR,3123
E01017872,RXQ,3123
E01019169,RTX,3123
E01011804,RXF,3123
E01016160,RPA,3122
E01030151,RGT,3122
E01012306,RXP,3122
E01023256,RN5,3122
E01004931,RMC,3122
E01000237,RAL,3122
E01031045,RLT,3122
E01006239,RRF,3122
E01015866,RAJ,3122
E01003046,RJZ,3122
E01016682,RHW,3122
E01003222,RJ2,3122
E01014576,RVJ,3121
E01010456,RL4,3121
E01004858,RMC,3121
E01019769,RFS,3121
E01028545,RTH,3121
E01019924,RH8,3121
E01026936,RM1,3121
E01015153,RK9,3121
E01030272,RGP,3121
E01027648,RCD,3121
E01011747,RXF,3121
E01029359,RL4,3120
E01000073,RF4,3120
E01020306,RBZ,3120
E01008969,RRK,3120
E01019592,RFS,3120
E01029483,RJF,3120
E01022875,RDU,3120
E01032070,RD1,3120
E01022854,RDU,3120
E01001933,RYJ,3120
E01023774,RWH,3120
E01001625,RJ2,3120
E01006190,R0A,3120
E01026895,RM1,3120
E01028301,RK5,3120
E01006365,RRF,3120
E01010965,RWY,3119
E01033085,RKE,3119
E01028824,RTH,3119
E01006633,RQ6,3119
E01012752,RXL,3119
E01026041,RWD,3119
E01006192,R0A,3119
E01012632,RXR,3119
E01001840,RQX,3119
E01028262,RK5,3119
E01020250,RA9,3119
E01011897,RXF,3118
E01016799,RD8,3118
E01030291,RGP,3118
E01006764,RQ6,3118
E01018108,RCX,3118
E01024681,RVV,3118
E01005641,RM3,3118
E01012696,RXL,3118
E01031801,RYR,3118
E01016505,RDU,3118
E01012900,RWA,3118
E01029626,RL4,3118
E01001152,RJ6,3117
E01029638,RL4,3117
E01019289,RTX,3117
E01011697,RCD,3117
E01012809,RWA,3117
E01019543,RFS,3117
E01026709,RCX,3116
E01027249,RNS,3116
E01019477,RTG,3116
E01013340,RCB,3116
E01023286,RN5,3116
E01002069,RAP,3116
E01024902,RXR,3116
E01014044,RLQ,3116
E01019300,RNL,3116
E01021063,RXH,3116
E01021761,RQW,3115
E01030612,RTP,3115
E01001167,RJ6,3115
E01013635,RWE,3115
E01022123,RTE,3115
E01011202,RWY,3115
E01010406,RL4,3115
E01010109,RR1,3115
E01001381,RYJ,3115
E01023390,RWG,3115
E01025120,RTX,3115
E01031206,RJC,3115
E01030693,RTK,3115
E01000680,RJZ,3115
E01000772,RJZ,3115
E01003575,R1H,3114
E01008928,RRK,3114
E01007652,RP5,3114
E01003224,RJ2,3114
E01008972,RRK,3114
E01029694,RJE,3114
E01032245,RWP,3114
E01009851,RNA,3114
E01030241,RGP,3114
E01005691,RM3,3114
E01018901,REF,3114
E01010154,RR1,3114
E01012808,RWA,3113
E01024156,RN7,3113
E01006514,RQ6,3113
E01014427,RD1,3113
E01022553,RN5,3113
E01011612,RR8,3113
E01009845,RNA,3113
E01011165,RXF,3113
E01021801,RQW,3113
E01011134,RXF,3113
E01026804,RM1,3113
E01010312,RBK,3113
E01006353,RRF,3112
E01025166,RTX,3112
E01019426,RTG,3112
E01009896,RNA,3112
E01023171,RHM,3112
E01031006,RLT,3112
E01006012,RMP,3112
E01031373,RYR,3112
E01027289,RNS,3112
E01009939,RXK,3111
E01003295,RJ2,3111
E01003378,RJ7,3111
E01006199,R0A,3111
E01029724,RJE,3111
E01031757,RXH,3111
E01007267,RBL,3111
E01008376,RTD,3111
E01000932,RAL,3111
E01000123,RAL,3111
E01005850,R0A,3111
E01027256,RNS,3111
E01003416,RJ7,3111
E01021018,RXC,3111
E01012155,RTR,3111
E01009060,RXK,3111
E01008936,RRK,3111
E01030366,RTK,3111
E01017792,RXQ,3110
E01013911,RX1,3110
E01019419,RTG,3110
E01009494,RRK,3110
E01009696,RKB,3110
E01024260,RN7,3110
E01010005,RXK,3110
E01033688,R0A,3110
E01010331,RBK,3110
E01020960,RXC,3110
E01001009,RJ6,3110
E01021029,RXH,3110
E01027958,RK5,3109
E01001467,RAP,3109
E01030322,RAX,3109
E01015701,RC9,3109
E01012352,RXP,3109
E01003102,RJ1,3109
E01009342,RR1,3109
E01004132,RVR,3109
E01017226,RHM,3109
E01013773,RWE,3109
E01007241,RBL,3108
E01009340,RR1,3108
E01025778,RWE,3108
E01028951,RXW,3108
E01015289,RDZ,3108
E01006923,RVY,3108
E01027971,RK5,3108
E01012079,RTR,3108
E01016723,RD8,3108
E01009447,RR1,3108
E01022001,RDE,3108
E01026818,RM1,3108
E01005480,RW6,3108
E01000792,RJZ,3107
E01003099,RJ1,3107
E01023532,RAL,3107
E01027022,RNS,3107
E01009236,RXK,3107
E01020979,RXC,3107
E01007085,REM,3107
E01018955,REF,3107
E01028428,RTH,3107
E01019298,RTX,3107
E01031277,RJC,3107
E01003128,RJ1,3107
E01012053,RTR,3107
E01021697,RDE,3107
E01024234,RVV,3107
E01032841,RN5,3107
E01006318,RRF,3107
E01022158,RTE,3107
E01002337,RF4,3107
E01029226,RA4,3106
E01012675,RXL,3106
E01027476,RTF,3106
E01004199,R1H,3106
E01017594,RC9,3106
E01020565,RBD,3106
E01030116,RGT,3106
E01000983,RJ6,3106
E01022466,RTE,3106
E01000648,RJZ,3106
E01024205,RVV,3106
E01020323,RK9,3106
E01029561,RJE,3106
E01000104,RF4,3106
E01010283,RBK,3105
E01029029,RD1,3105
E01017077,RHU,3105
E01006683,RQ6,3105
E01000085,RF4,3105
E01003767,RF4,3105
E01025805,RWE,3105
E01026450,RM1,3105
E01009106,RR1,3105
E01007686,RFR,3105
E01001078,RJ6,3105
E01026253,RWD,3105
E01011968,RVW,3105
E01016435,RHW,3104
E01015733,RC9,3104
E01009722,RNA,3104
E01020405,RDZ,3104
E01014105,RXW,3104
E01025041,RXR,3104
E01001540,RAL,3104
E01002587,RQM,3104
E01012826,RWA,3104
E01014391,RD1,3104
E01002995,RAX,3103
E01004812,RMC,3103
E01005798,RWJ,3103
E01028346,RK5,3103
E01012547,RWW,3103
E01026540,RM1,3103
E01007361,RFF,3103
E01030890,RDU,3103
E01009707,RKB,3103
E01017709,RXQ,3103
E01009501,RRK,3103
E01001645,RJ2,3103
E01013934,RX1,3103
E01003683,RF4,3103
E01024373,RWF,3103
E01009107,RRK,3103
E01013904,RX1,3103
E01033171,RTG,3102
E01016914,RXH,3102
E01015714,RC9,3102
E01001539,RAL,3102
E01018247,RGT,3102
E01014456,RD1,3102
E01018072,RGN,3102
E01016673,RHW,3102
E01032424,RWP,3102
E01023247,RN5,3102
E01000552,RYJ,3101
E01031341,RYR,3101
E01033057,RQ8,3101
E01022536,RN5,3101
E01011906,RXF,3101
E01011622,RR8,3101
E01031159,RKB,3101
E01023921,RWH,3101
E01032498,RR8,3101
E01004340,R1H,3101
E01000936,RRV,3100
E01008594,RE9,3100
E01012156,RTR,3100
E01024172,RN7,3100
E01018856,REF,3100
E01007215,RBL,3100
E01016995,RXH,3100
E01000754,RJZ,3100
E01004074,RJZ,3099
E01030738,RTK,3099
E01028680,RTH,3099
E01013457,RTG,3099
E01000689,RJZ,3099
E01016468,RDU,3099
E01014254,RJE,3099
E01024585,RPA,3099
E01002366,RF4,3099
E01030850,RTP,3099
E01024307,RN7,3099
E01013631,RWE,3099
E01012544,RWW,3099
E01021719,RDE,3099
E01019253,RNL,3099
E01032175,RWP,3099
E01029880,RGR,3099
E01018857,REF,3099
E01025894,RWE,3098
E01001450,RAL,3098
E01005276,R0A,3098
E01015560,RN3,3098
E01024742,RWF,3098
E01002572,RYJ,3098
E01026656,RCX,3098
E01000986,RJ6,3098
E01027987,RK5,3098
E01026552,RM1,3098
E01019579,RFS,3098
E01010420,RL4,3098
E01014015,RLQ,3098
E01002663,RQM,3097
E01017711,RXQ,3097
E01011811,RXF,3097
E01030952,RTK,3097
E01025815,RWE,3097
E01006832,RBN,3097
E01025902,RWE,3097
E01020343,RDZ,3096
E01012894,RWA,3096
E01029541,RJE,3096
E01012556,RWW,3096
E01026571,RM1,3096
E01007356,RFF,3096
E01002899,RQM,3096
E01019597,RTG,3096
E01006399,RRF,3096
E01031712,RXH,3096
E01023661,RGT,3096
E01030792,RDU,3095
E01007650,RP5,3095
E01031171,RKB,3095
E01003276,RJ2,3095
E01031833,RYR,3095
E01011793,RXF,3095
E01009957,RNA,3095
E01028334,RK5,3095
E01016422,RHW,3095
E01019981,RH8,3095
E01019872,RJF,3095
E01029511,RJF,3095
E01006958,REM,3095
E01007343,RFF,3095
E01002695,RRV,3095
E01030094,RGR,3095
E01009756,RNA,3095
E01023663,RWH,3095
E01006360,RRF,3094
E01031471,RYR,3094
E01029307,RBA,3094
E01007238,RBL,3094
E01024494,RVV,3094
E01016522,RDU,3094
E01009940,RXK,3094
E01020913,RXC,3093
E01029536,RJE,3093
E01028862,RXW,3093
E01024264,RN7,3093
E01029464,RJF,3093
E01000191,RAL,3093
E01001990,RKE,3093
E01031824,RYR,3093
E01025643,RWE,3093
E01013984,RX1,3093
E01027272,RTH,3093
E01013772,RWE,3093
E01015254,RA9,3092
E01016929,RXH,3092
E01020151,RA9,3092
E01006685,RQ6,3092
E01005899,RWJ,3092
E01004359,R1H,3092
E01012107,RTR,3092
E01029512,RJF,3092
E01002913,RQM,3092
E01020541,RA4,3092
E01013758,RWE,3092
E01024177,RN7,3092
E01017358,R1F,3092
E01029617,RL4,3092
E01010976,RWY,3092
E01032074,RD1,3092
E01012043,RTR,3092
E01031333,RJC,3091
E01023150,RHM,3091
E01013559,RTG,3091
E01009571,RKB,3091
E01002317,RF4,3091
E01015236,RA9,3091
E01005680,RM3,3091
E01007221,RBL,3091
E01031778,RYR,3091
E01004017,RJZ,3091
E01023766,RWH,3091
E01002620,RQM,3091
E01002531,RAS,3090
E01009967,RXK,3090
E01009760,RNA,3090
E01026545,RM1,3090
E01030249,RGP,3090
E01014850,RA7,3090
E01000721,RJZ,3090
E01010012,RXK,3090
E01025993,RWE,3090
E01019008,REF,3090
E01004446,R1H,3090
E01027084,RNQ,3090
E01024341,RWF,3090
E01028605,RTH,3089
E01024150,RN7,3089
E01014478,RD1,3089
E01013985,RX1,3089
E01006355,RRF,3089
E01003374,RJ7,3089
E01030432,RDU,3089
E01024005,RVV,3089
E01025995,RWE,3089
E01012535,RWW,3089
E01026032,RWD,3089
E01003621,R1H,3089
E01020394,RDZ,3088
E01028290,RK5,3088
E01002253,RF4,3088
E01024240,RVV,3088
E01016918,RXH,3088
E01007127,RBL,3088
E01026245,RWD,3088
E01031214,RJC,3088
E01003268,RJ2,3088
E01012309,RXP,3088
E01027134,RNS,3088
E01023086,RHM,3088
E01013728,RWE,3088
E01023570,RAL,3088
E01022677,RN5,3088
E01020017,RH8,3088
E01017788,RXQ,3087
E01003628,R1H,3087
E01026248,RWD,3087
E01027605,RTR,3087
E01016550,RDU,3087
E01002723,RRV,3087
E01025991,RWE,3087
E01007360,RFF,3086
E01013344,RCB,3086
E01020348,RDZ,3086
E01028180,RX1,3086
E01030594,RTP,3086
E01025616,RWE,3086
E01021722,RDE,3086
E01005846,R0A,3086
E01023750,RWH,3086
E01012520,RWW,3085
E01004866,RMC,3085
E01013510,RTG,3085
E01022531,RN5,3085
E01030062,RGQ,3085
E01029792,RJE,3085
E01013866,RX1,3085
E01009498,RRK,3085
E01009116,RRK,3085
E01015255,RA9,3085
E01026149,RWD,3085
E01030488,RA2,3085
E01007527,RP5,3084
E01005595,RW6,3084
E01004045,RJZ,3084
E01009684,RKB,3084
E01017578,RC9,3084
E01027988,RK5,3084
E01020962,RXC,3083
E01004096,RVR,3083
E01020750,RLN,3083
E01031369,RYR,3083
E01003943,RJ1,3083
E01019563,RFS,3083
E01005583,RW6,3083
E01017927,RXQ,3083
E01032068,RD1,3083
E01025584,RXL,3083
E01012548,RWW,3083
E01024552,RVV,3083
E01011477,RR8,3083
E01002062,RKE,3082
E01016509,RDU,3082
E01016860,RXH,3082
E01030339,RTK,3082
E01018905,REF,3082
E01018250,RGT,3082
E01028335,RK5,3082
E01002270,RF4,3082
E01025484,RVY,3082
E01030112,RGT,3082
E01005960,RMP,3082
E01021802,RQW,3082
E01029601,RJE,3081
E01030494,RA2,3081
E01018835,REF,3081
E01031566,RTP,3081
E01023078,RHM,3081
E01031754,RXH,3081
E01021664,RDE,3081
E01007328,RFF,3081
E01007293,RBL,3081
E01002271,RF4,3081
E01022535,RN5,3080
E01013598,RTG,3080
E01023429,RWG,3080
E01018303,RGT,3080
E01010111,RR1,3080
E01028794,RTH,3080
E01020976,RXC,3080
E01003391,RJ7,3080
E01017833,RDU,3080
E01014351,RJE,3079
E01021488,RAJ,3079
E01026758,RM1,3079
E01030906,RDU,3079
E01004003,RJZ,3079
E01020715,RXP,3078
E01003260,RJZ,3078
E01026096,RWD,3078
E01014726,RA7,3078
E01002331,RF4,3078
E01021592,RQ8,3078
E01017213,RHM,3078
E01001589,RJ2,3078
E01025183,RXR,3078
E01026060,RWD,3078
E01026677,RCX,3078
E01002915,RAX,3078
E01002272,RF4,3078
E01010200,RR1,3078
E01013877,RX1,3078
E01009739,RNA,3078
E01006526,RQ6,3077
E01029192,RA4,3077
E01018381,RJR,3077
E01018890,REF,3077
E01010232,RR1,3077
E01027613,RTR,3077
E01022054,RDE,3077
E01024137,RN7,3077
E01028952,RXW,3077
E01012001,RVW,3077
E01026452,RM1,3077
E01020361,RDZ,3077
E01006767,RQ6,3077
E01029631,RL4,3077
E01024526,RVV,3077
E01031287,RJC,3076
E01009435,RR1,3076
E01007140,RBL,3076
E01016012,RDD,3076
E01013527,RTG,3076
E01011227,RWY,3076
E01011140,RXF,3076
E01033125,RGQ,3076
E01022719,RHM,3076
E01029800,RJE,3076
E01007237,RBL,3076
E01027497,RTD,3076
E01033531,RJF,3076
E01029031,RD1,3076
E01028309,RK5,3076
E01017350,R1F,3075
E01005475,RW6,3075
E01007357,RFF,3075
E01002751,RKE,3075
E01029613,RL4,3075
E01009584,RKB,3075
E01016704,RHW,3075
E01022566,RN5,3075
E01029216,RA4,3075
E01032013,RNZ,3075
E01017501,RC1,3075
E01011952,RVW,3075
E01021732,RDE,3075
E01024352,RWF,3075
E01012420,RBN,3074
E01002232,R1K,3074
E01030479,RA2,3074
E01019814,RFS,3074
E01007645,RP5,3074
E01001701,RJ2,3074
E01015183,RA9,3074
E01003769,RF4,3074
E01025904,RWE,3074
E01023795,RWH,3074
E01025150,RTX,3073
E01031170,RKB,3073
E01013888,RX1,3073
E01010998,RWY,3073
E01009604,RKB,3073
E01020783,RLN,3073
E01028462,RTH,3073
E01028778,RTH,3073
E01007438,RFF,3073
E01030580,RTP,3073
E01014336,RJE,3073
E01017130,RHU,3073
E01005203,RW6,3073
E01013613,RWE,3073
E01004472,RJ7,3072
E01007381,RFF,3072
E01012511,RWW,3072
E01018272,RGT,3072
E01008364,RTD,3072
E01031050,RLT,3072
E01033727,RJ2,3072
E01012466,RWW,3072
E01001644,RJ2,3072
E01021851,RQW,3072
E01000718,RJZ,3072
E01014277,RJE,3072
E01020226,RA9,3072
E01006775,RQ6,3071
E01023252,RN5,3071
E01003348,RJ2,3071
E01028531,RTH,3071
E01008884,RR1,3071
E01026398,RWD,3071
E01002302,RF4,3071
E01016854,RXH,3071
E01006585,RQ6,3071
E01001177,RJ6,3071
E01019273,RNL,3071
E01013665,RWE,3071
E01023270,RN5,3071
E01016774,RD8,3071
E01031984,RNZ,3071
E01016954,RXH,3071
E01026560,RM1,3070
E01011426,RR8,3070
E01031768,RXH,3070
E01002677,RQM,3070
E01030578,RTP,3070
E01009934,RXK,3070
E01001920,RQM,3070
E01003657,R1H,3070
E01027572,RCF,3070
E01006233,RRF,3070
E01003782,RF4,3070
E01000221,RAL,3070
E01009316,RR1,3069
E01026364,RGN,3069
E01022433,RTE,3069
E01024865,RXR,3069
E01017192,RHM,3069
E01001634,RJ2,3069
E01003353,RJ2,3069
E01028286,RK5,3069
E01008220,RR7,3069
E01024522,RVV,3069
E01005509,RW6,3069
E01018842,REF,3069
E01018927,REF,3069
E01015750,RC9,3069
E01014008,RLQ,3069
E01008966,RRK,3069
E01032459,RWP,3069
E01000033,RF4,3069
E01006086,R0A,3069
E01014250,RJE,3068
E01023644,RWH,3068
E01026327,RWD,3068
E01031110,RLT,3068
E01025762,RWE,3068
E01032435,RWP,3068
E01031427,RYR,3068
E01003186,RJ1,3068
E01030274,RGP,3068
E01004453,R1H,3068
E01016924,RXH,3068
E01014338,RJE,3068
E01023960,RWH,3068
E01006364,RRF,3068
E01019837,RJF,3068
E01011814,RXF,3067
E01001154,RJ6,3067
E01028449,RTH,3067
E01000523,RYJ,3067
E01012445,RWW,3067
E01010620,RAE,3067
E01032366,RWP,3067
E01002379,RF4,3067
E01025595,RXL,3067
E01004268,R1H,3067
E01006163,R0A,3067
E01017120,RHU,3066
E01008886,RR1,3066
E01006237,RRF,3066
E01001007,RJ6,3066
E01018445,RBT,3066
E01027025,RNS,3066
E01017487,RC1,3066
E01006503,RBN,3066
E01029716,RJE,3066
E01029552,RJE,3066
E01021273,RDD,3066
E01032269,RWP,3066
E01009350,RXK,3065
E01033413,RX1,3065
E01000914,RRV,3065
E01002806,RKE,3065
E01021033,RXH,3065
E01002277,RF4,3065
E01023827,RWG,3065
E01022980,RHM,3065
E01025153,RTX,3065
E01011953,RVW,3065
E01025998,RWE,3065
E01014953,RVJ,3065
E01016775,RD8,3064
E01020507,RBD,3064
E01009291,RRK,3064
E01025883,RWE,3064
E01007443,RFF,3064
E01012784,RWA,3064
E01028202,RX1,3064
E01018836,REF,3064
E01025287,RXN,3064
E01030087,RGQ,3064
E01017315,R1F,3064
E01021319,RDD,3064
E01014253,RJE,3063
E01002400,RAS,3063
E01013528,RTG,3063
E01000674,RJZ,3063
E01012893,RWA,3063
E01026557,RM1,3063
E01013902,RX1,3063
E01009408,RR1,3063
E01026814,RM1,3063
E01020496,RBD,3063
E01016494,RDU,3063
E01007994,RHQ,3062
E01014581,RA7,3062
E01012430,RWW,3062
E01004368,R1H,3062
E01015676,RGN,3062
E01003410,RJ7,3062
E01007935,RHQ,3062
E01009489,RR1,3062
E01005487,RW6,3062
E01009433,RR1,3062
E01001896,RYJ,3062
E01028233,RK5,3062
E01017520,RC1,3061
E01016594,RDU,3061
E01011031,RXF,3061
E01021372,RQ8,3061
E01030953,RTK,3061
E01029647,RL4,3061
E01025678,RWE,3061
E01026998,RNS,3061
E01011025,RXF,3061
E01017955,RGT,3060
E01028085,RX1,3060
E01026732,RM1,3060
E01025262,RXN,3060
E01026921,RM1,3060
E01000544,RYJ,3060
E01015887,RAJ,3060
E01000298,RAL,3060
E01007313,RBL,3060
E01012370,RBN,3060
E01026311,RWD,3060
E01027640,RCD,3060
E01012167,RTR,3059
E01002881,RYJ,3059
E01009888,RNA,3059
E01003479,R1H,3059
E01028493,RTH,3059
E01012750,RXL,3059
E01012664,RXL,3059
E01028270,RK5,3059
E01006644,RQ6,3059
E01017636,RXQ,3059
E01026393,RWD,3059
E01010542,RL4,3058
E01031216,RJC,3058
E01024128,RVV,3058
E01014645,RA7,3058
E01032871,RN5,3058
E01004437,R1H,3058
E01020956,RXC,3058
E01000154,RAL,3058
E01024700,RVV,3057
E01012131,RTR,3057
E01012857,RWA,3057
E01028257,RK5,3057
E01015246,RA9,3057
E01019603,RTG,3057
E01025648,RWE,3057
E01020854,RXP,3057
E01000809,RJZ,3057
E01026805,RM1,3057
E01024587,RPA,3057
E01024884,RXR,3057
E01018038,RGT,3056
E01028650,RHW,3056
E01027729,RCD,3056
E01004102,RVR,3056
E01001674,RJ2,3056
E01023269,RN5,3056
E01012386,RWW,3056
E01017020,RHU,3056
E01013657,RWE,3056
E01032549,RTR,3056
E01022473,RN5,3056
E01029205,RA4,3056
E01033467,RVW,3056
E01017845,RXQ,3056
E01002769,RKE,3056
E01026467,RGR,3056
E01016585,RDU,3056
E01029785,RJE,3056
E01020740,RLN,3056
E01024145,RN7,3055
E01021996,RDE,3055
E01010407,RL4,3055
E01002348,RF4,3055
E01015864,RAJ,3055
E01024049,RVV,3055
E01023865,RWG,3055
E01025631,RWE,3055
E01008194,RR7,3055
E01026037,RWD,3055
E01010361,RBK,3055
E01031304,RJC,3055
E01027982,RK5,3055
E01031526,RYR,3055
E01031486,RYR,3055
E01010418,RL4,3054
E01009508,RR1,3054
E01017807,RDU,3054
E01005635,RM3,3054
E01005653,RM3,3054
E01022314,RTE,3054
E01001553,RAP,3054
E01025976,RWE,3054
E01010341,RBK,3054
E01012898,RWA,3054
E01031320,RJC,3054
E01007379,RFF,3054
E01000074,RF4,3054
E01006718,RQ6,3054
E01006173,R0A,3054
E01024915,RXN,3053
E01031155,RKB,3053
E01011776,RXF,3053
E01013751,RWE,3053
E01024663,RVV,3053
E01008277,RR7,3053
E01012640,RXR,3053
E01005553,RW6,3053
E01011809,RXF,3052
E01025751,RWE,3052
E01012181,RTR,3052
E01013753,RWE,3052
E01010993,RWY,3052
E01002551,RAS,3052
E01013669,RWE,3052
E01028127,RX1,3052
E01031300,RJC,3052
E01013981,RX1,3052
E01015302,RDZ,3052
E01026375,RWD,3051
E01011647,RR8,3051
E01023543,RAL,3051
E01012488,RWW,3051
E01013512,RTG,3051
E01015529,RN3,3051
E01015937,RDD,3051
E01010272,RBK,3051
E01017293,R1F,3051
E01016547,RDU,3051
E01022936,RHU,3051
E01028053,RP5,3051
E01000218,RAL,3051
E01016597,RDU,3051
E01017909,RXQ,3051
E01017362,R1F,3051
E01031933,RD1,3051
E01009578,RKB,3051
E01027014,RNS,3051
E01002339,RF4,3050
E01014610,RA7,3050
E01023771,RWH,3050
E01027039,RNQ,3050
E01002908,RYJ,3050
E01014210,RJE,3050
E01026536,RM1,3050
E01008180,RR7,3050
E01020519,RBD,3050
E01004875,RMC,3050
E01012474,RWW,3050
E01020493,RBD,3050
E01021015,RXC,3049
E01014809,RA3,3049
E01032188,RWP,3049
E01031491,RYR,3049
E01030266,RGP,3049
E01018690,RJR,3049
E01002365,RF4,3049
E01024729,RWF,3048
E01026254,RCX,3048
E01024588,RPA,3048
E01019850,RJF,3048
E01001537,RAL,3048
E01017119,RHU,3048
E01020569,RBD,3048
E01032261,RWP,3048
E01007691,RFR,3048
E01007222,RBL,3048
E01031310,RJC,3048
E01022121,RTE,3048
E01010325,RBK,3047
E01019961,RH8,3047
E01000657,RJZ,3047
E01003946,RJZ,3047
E01012073,RTR,3047
E01006582,RQ6,3047
E01001667,RJ2,3047
E01011240,RWY,3047
E01005202,RW6,3047
E01008415,RTD,3047
E01002032,RAP,3047
E01029539,RJE,3047
E01000127,RAL,3047
E01006660,REM,3047
E01032526,RGR,3047
E01001556,RAP,3047
E01012961,RWA,3047
E01032018,RNZ,3047
E01019109,RNL,3047
E01008369,RTD,3047
E01019936,RH8,3047
E01000579,RYJ,3046
E01014065,RLQ,3046
E01000909,RAL,3046
E01001046,RJ6,3046
E01024899,RXR,3046
E01031769,RXH,3046
E01010085,RXK,3046
E01028013,RP5,3046
E01027182,RNS,3046
