LSOA11,EVENT_COUNT
E01025469,4431
E01025470,3424
E01025471,3197
E01025472,4010
E01025473,3867
E01025474,2926
E01025475,4046
E01025476,4106
E01025477,2884
E01025478,3688
E01025479,5715
E01025480,3297
E01025481,3460
E01025482,3684
E01025483,5757
E01025484,4899
E01025485,3340
E01025486,4023
E01025487,4205
E01025488,5403
E01025489,2922
E01025490,3021
E01025491,4489
E01025492,2748
E01025493,3703
E01025494,4017
E01025495,5550
E01025496,3634
E01025497,3144
E01025498,3215
E01025499,3494
E01025500,5290
E01025501,3489
E01025502,4397
E01025503,3303
E01025504,2477
E01025505,3681
E01025506,5706
E01025507,4954
E01025508,5055
E01025509,3829
E01025510,3283
E01025511,3188
E01025512,3415
E01025513,4784
E01025514,5492
E01025515,4339
E01025516,3981
E01025517,3732
E01025518,3090
E01025519,3299
E01025520,3321
E01025521,4287
E01025522,4043
E01025523,4466
E01025524,4609
E01025525,4072
E01025526,4991
E01025527,3925
E01025528,4612
E01025529,4332
E01025530,3938
E01025531,3135
E01025532,3694
E01025533,3811
E01025534,4076
E01025535,3620
E01025536,4077
E01025537,4294
E01025538,4206
E01025539,3533
E01025540,3648
E01025541,3895
E01025542,4198
E01025543,4088
E01025544,4190
E01025545,5004
E01025546,3071
E01025547,3701
E01025548,5767
E01025549,5104
E01025550,3647
E01025551,2706
E01025552,2531
E01025553,4897
E01025554,4488
E01025555,3749
E01025556,3134
E01025557,3685
E01025558,4873
E01025559,4294
E01025560,4315
E01025561,3170
E01025562,5173
E01025563,2935
E01025564,4297
E01025565,3676
E01025566,4617
E01025567,4260
E01025568,5102
E01025569,4837
E01025570,4015
E01025571,3065
E01025572,3900
E01025573,3052
E01025574,3707
E01025575,3951
E01025576,5399
E01025577,3447
E01025578,2968
E01025579,2453
E01025580,2753
E01025581,3079
E01025582,2978
E01025583,2679
E01025584,3601
E01025585,5663
E01025586,4352
E01025587,4467
E01025588,3878
E01025589,2230
E01025590,3007
E01025591,4585
E01025592,3104
E01025593,3838
E01025594,4059
E01025595,3646
E01025596,4153
E01025597,2290
E01025598,4121
E01025599,2810
E01025600,3294
E01025601,3814
E01025602,2773
E01025603,3860
E01025604,3096
E01025605,3497
E01025606,2603
E01025607,2933
E01025608,3699
E01025609,5018
E01025610,3013
E01025611,2933
E01025612,4321
E01025613,2912
E01025614,3103
E01025615,2972
E01025616,3206
E01025617,3837
E01025618,3629
E01025619,3859
E01025620,2336
E01025621,2332
E01025622,3529
E01025623,3661
E01025624,3907
E01025625,2710
E01025626,2313
E01025627,4391
E01025629,3342
E01025630,3775
E01025631,3190
E01025632,2356
E01025633,3832
E01025634,4420
E01025635,2887
E01025636,3003
E01025637,2604
E01025638,3838
E01025639,2784
E01025640,3078
E01025641,3489
E01025642,3367
E01025643,3208
E01025644,2766
E01025645,1908
E01025646,3297
E01025647,2915
E01025648,3160
E01025649,3559
E01025650,2391
E01025651,2810
E01025652,2885
E01025653,2867
E01025654,2526
E01025655,3116
E01025656,2396
E01025657,3890
E01025658,3394
E01025659,4018
E01025660,3254
E01025661,3526
E01025662,3444
E01025663,3079
E01025664,2955
E01025665,3357
E01025666,3796
E01025667,2612
E01025668,3828
E01025669,2954
E01025670,2647
E01025671,2936
E01025672,3914
E01025673,3441
E01025674,2910
E01025675,2849
E01025676,3601
E01025677,2646
E01025678,3199
E01025679,6593
E01025680,3447
E01025681,3798
E01025682,3218
E01025683,3363
E01025684,3531
E01025685,2905
E01025686,2643
E01025687,2646
E01025688,2571
E01025689,3550
E01025690,3104
E01025692,3064
E01025693,4271
E01025695,2879
E01025696,2452
E01025697,3464
E01025698,2791
E01025699,3099
E01025700,2539
E01025701,2808
E01025702,2200
E01025703,2877
E01025704,2353
E01025705,2422
E01025706,3184
E01025707,2274
E01025708,2677
E01025709,2472
E01025710,2700
E01025711,3446
E01025712,3494
E01025713,2152
E01025714,4279
E01025715,2727
E01025716,2954
E01025717,3712
E01025718,1985
E01025719,2607
E01025720,1795
E01025721,2147
E01025722,2398
E01025723,2467
E01025724,1371
E01025725,2671
E01025726,3101
E01025727,2879
E01025728,3550
E01025729,2712
E01025730,3717
E01025731,3659
E01025732,2861
E01025733,3410
E01025734,2653
E01025735,3272
E01025736,3101
E01025737,3536
E01025738,2829
E01025739,3682
E01025740,2845
E01025741,2772
E01025742,3237
E01025743,3176
E01025744,4020
E01025745,2598
E01025746,3402
E01025747,3233
E01025748,3813
E01025749,3805
E01025750,2895
E01025751,3189
E01025752,5499
E01025753,3735
E01025754,2313
E01025755,2804
E01025756,3437
E01025757,2841
E01025758,3642
E01025759,3299
E01025760,2274
E01025761,2733
E01025762,3135
E01025763,4097
E01025764,2990
E01025765,3936
E01025766,3684
E01025767,3446
E01025768,2649
E01025769,2724
E01025770,3007
E01025771,5180
E01025772,3764
E01025773,2583
E01025774,2350
E01025775,3962
E01025776,3898
E01025777,4055
E01025778,3332
E01025779,2595
E01025780,2271
E01025781,2585
E01025782,2716
E01025783,3699
E01025784,2063
E01025785,4815
E01025786,3182
E01025787,3309
E01025788,2060
E01025789,3498
E01025790,4463
E01025791,5866
E01025792,5026
E01025793,5383
E01025794,2983
E01025795,3564
E01025796,3235
E01025797,3052
E01025798,4229
E01025799,3131
E01025800,2927
E01025801,2290
E01025802,2787
E01025803,2348
E01025804,4682
E01025805,4793
E01025806,3203
E01025807,1992
E01025808,5210
E01025809,3614
E01025810,4305
E01025812,4063
E01025813,3242
E01025814,2761
E01025815,3341
E01025816,5019
E01025817,4369
E01025818,3269
E01025819,3522
E01025820,2772
E01025821,3429
E01025822,2992
E01025823,3309
E01025824,3700
E01025825,2794
E01025826,2581
E01025827,3813
E01025828,3536
E01025829,3216
E01025830,3108
E01025831,2468
E01025832,2944
E01025833,3385
E01025834,2731
E01025835,4559
E01025836,2706
E01025837,4465
E01025838,3595
E01025839,2782
E01025840,3019
E01025841,3578
E01025842,3277
E01025843,3120
E01025844,3008
E01025845,3107
E01025846,3790
E01025847,2602
E01025848,3497
E01025849,3379
E01025850,2872
E01025851,2375
E01025852,3533
E01025853,5317
E01025854,3387
E01025855,2788
E01025856,3194
E01025857,2491
E01025858,4259
E01025859,2946
E01025860,2529
E01025861,3542
E01025862,4098
E01025863,3428
E01025864,3646
E01025865,3732
E01025866,3938
E01025867,3783
E01025868,3121
E01025869,3531
E01025870,3299
E01025871,2593
E01025872,3478
E01025873,3086
E01025874,4655
E01025875,4008
E01025876,4633
E01025877,3356
E01025878,4785
E01025879,2743
E01025880,3122
E01025881,3806
E01025882,3364
E01025883,3348
E01025884,2889
E01025885,3779
E01025886,4512
E01025887,3693
E01025888,3126
E01025889,3076
E01025890,2452
E01025891,2267
E01025892,2351
E01025893,4033
E01025894,3500
E01025895,2863
E01025896,3193
E01025897,3958
E01025898,2300
E01025899,2309
E01025900,2841
E01025901,4191
E01025902,3487
E01025903,2763
E01025904,3494
E01025905,3152
E01025906,2633
E01025907,3377
E01025908,3531
E01025909,3643
E01025910,3035
E01025911,3702
E01025912,2928
E01025913,4102
E01025914,2909
E01025915,2581
E01025916,3112
E01025917,5622
E01025918,3987
E01025919,3518
E01025920,3652
E01025921,4335
E01025923,2599
E01025924,2131
E01025925,5463
E01025926,4664
E01025927,3717
E01025928,3292
E01025929,3688
E01025930,3122
E01025931,3206
E01025932,2947
E01025933,2706
E01025934,3165
E01025935,2708
E01025936,2610
E01025937,3240
E01025938,2705
E01025939,3558
E01025940,3697
E01025941,3058
E01025942,4741
E01025943,3687
E01025944,2534
E01025945,2436
E01025946,2768
E01025947,3959
E01025948,2999
E01025949,3410
E01025950,4430
E01025951,3583
E01025952,4276
E01025953,2297
E01025954,2579
E01025955,2891
E01025956,2461
E01025957,3611
E01025958,3523
E01025959,4320
E01025960,2767
E01025961,3118
E01025962,2691
E01025963,2876
E01025964,3258
E01025965,2405
E01025966,2907
E01025967,3752
E01025968,3090
E01025969,3098
E01025970,2987
E01025971,2626
E01025972,2842
E01025973,4310
E01025974,3030
E01025975,3166
E01025976,3116
E01025977,3585
E01025978,3272
E01025979,2610
E01025980,3469
E01025981,3886
E01025982,3438
E01025983,2542
E01025984,2822
E01025985,3425
E01025986,3763
E01025987,3581
E01025988,3368
E01025989,3458
E01025990,2892
E01025991,3129
E01025992,4083
E01025993,3142
E01025994,3309
E01025995,3144
E01025997,3635
E01025998,3137
E01025999,2979
E01026000,2809
E01026001,2834
E01026003,3268
E01026004,3366
E01026005,4214
E01026006,4975
E01026007,3095
E01026008,5225
E01026009,2990
E01026010,3254
E01026011,6144
E01026012,3028
E01026013,3491
E01026014,4122
E01026015,2855
E01026016,5304
E01026017,3783
E01026018,4113
E01026019,6022
E01026020,4826
E01026021,4563
E01026022,4713
E01026023,4184
E01026024,6446
E01026025,3844
E01026026,4467
E01026027,3580
E01026028,3871
E01026029,4974
E01026030,5643
E01026031,3968
E01026032,3329
E01026033,3984
E01026034,4186
E01026035,5024
E01026036,2972
E01026037,3301
E01026038,2715
E01026039,2537
E01026040,2735
E01026041,3409
E01026042,3245
E01026043,3413
E01026044,3261
E01026045,3979
E01026046,3609
E01026047,3649
E01026048,4739
E01026049,4191
E01026050,5523
E01026051,3252
E01026052,4390
E01026053,3349
E01026054,5484
E01026055,2496
E01026056,3233
E01026057,4137
E01026058,4615
E01026059,2628
E01026060,3532
E01026061,1870
E01026062,1925
E01026063,2568
E01026064,3217
E01026065,3987
E01026066,5064
E01026067,4273
E01026068,4830
E01026069,7000
E01026070,3169
E01026071,4165
E01026072,5325
E01026073,4877
E01026074,5601
E01026075,5519
E01026076,4241
E01026077,2577
E01026078,2110
E01026079,4594
E01026080,3760
E01026081,4452
E01026082,6012
E01026083,5198
E01026084,4174
E01026085,7929
E01026087,2231
E01026088,2779
E01026089,3904
E01026090,2537
E01026091,1718
E01026092,3668
E01026093,4671
E01026094,5768
E01026095,3655
E01026096,3348
E01026097,4707
E01026098,5050
E01026099,4722
E01026100,3970
E01026101,3234
E01026102,5291
E01026103,5412
E01026104,6192
E01026105,4638
E01026106,1903
E01026107,1780
E01026108,4363
E01026109,5656
E01026110,4031
E01026111,4801
E01026112,3115
E01026113,4652
E01026114,4305
E01026115,5579
E01026116,4150
E01026117,4162
E01026118,4949
E01026119,3068
E01026120,3858
E01026121,5884
E01026122,2654
E01026123,4439
E01026124,2876
E01026125,3813
E01026126,3612
E01026127,3137
E01026128,4830
E01026129,3325
E01026130,3161
E01026131,3018
E01026132,2737
E01026133,4248
E01026134,2657
E01026135,3338
E01026136,3576
E01026137,2356
E01026138,2803
E01026139,2592
E01026140,2803
E01026141,3224
E01026142,2430
E01026143,2743
E01026144,2683
E01026145,2144
E01026146,2684
E01026147,3797
E01026148,2938
E01026149,3459
E01026150,3939
E01026151,3693
E01026152,2894
E01026153,4965
E01026154,2403
E01026155,3187
E01026156,2272
E01026157,3545
E01026158,3459
E01026159,2729
E01026160,2705
E01026161,3263
E01026162,3007
E01026163,2728
E01026164,2560
E01026165,2957
E01026166,2808
E01026167,3075
E01026168,3120
E01026169,3906
E01026170,3250
E01026171,3310
E01026172,2466
E01026173,3032
E01026174,2334
E01026175,3370
E01026176,2967
E01026177,2699
E01026178,2662
E01026179,1620
E01026180,3028
E01026182,3495
E01026183,6540
E01026184,2909
E01026185,4447
E01026186,3536
E01026187,2641
E01026188,4332
E01026189,3970
E01026190,3677
E01026191,2889
E01026192,3061
E01026193,4368
E01026194,4356
E01026195,3473
E01026196,3037
E01026197,2855
E01026198,2294
E01026199,5331
E01026200,3198
E01026201,4461
E01026202,5183
E01026203,4495
E01026204,4056
E01026205,3867
E01026206,3680
E01026207,3017
E01026208,3124
E01026209,4991
E01026210,5303
E01026211,3699
E01026212,3054
E01026213,4217
E01026214,2502
E01026215,2813
E01026218,2909
E01026219,2523
E01026220,6317
E01026221,5275
E01026222,4278
E01026223,4308
E01026224,3835
E01026225,3539
E01026226,5023
E01026227,3136
E01026228,2527
E01026229,2879
E01026230,2930
E01026231,4721
E01026232,4840
E01026233,2995
E01026234,5539
E01026235,3116
E01026236,2666
E01026237,2513
E01026238,2831
E01026239,3748
E01026240,4523
E01026241,3388
E01026242,3052
E01026243,2792
E01026244,2644
E01026245,5764
E01026246,5069
E01026247,4170
E01026248,4465
E01026249,3639
E01026250,4711
E01026251,4534
E01026252,4457
E01026253,4672
E01026254,4430
E01026255,5310
E01026256,3808
E01026257,5445
E01026258,3877
E01026259,2881
E01026260,3927
E01026262,2870
E01026263,2896
E01026264,2730
E01026265,2383
E01026266,3431
E01026267,5306
E01026268,3648
E01026269,4450
E01026270,3148
E01026271,3164
E01026272,2364
E01026273,3758
E01026274,5695
E01026275,4379
E01026276,4893
E01026277,4104
E01026278,3305
E01026279,3555
E01026280,4911
E01026281,2412
E01026282,3366
E01026283,3256
E01026284,3902
E01026285,3115
E01026286,2306
E01026287,3151
E01026288,3750
E01026289,4281
E01026290,4579
E01026291,4833
E01026292,3143
E01026293,4216
E01026294,2558
E01026296,3250
E01026297,3826
E01026298,4250
E01026299,2975
E01026300,3008
E01026301,5076
E01026302,2426
E01026303,2489
E01026304,3071
E01026305,2331
E01026306,4657
E01026307,2379
E01026308,2858
E01026309,3339
E01026310,2302
E01026311,3685
E01026312,2641
E01026313,3089
E01026314,2734
E01026315,5201
E01026316,4885
E01026317,4400
E01026318,3961
E01026319,5079
E01026320,4616
E01026321,3376
E01026322,2781
E01026323,4838
E01026324,4089
E01026325,3535
E01026326,3079
E01026327,3691
E01026328,3170
E01026329,4727
E01026330,3798
E01026331,5495
E01026332,4605
E01026333,5788
E01026334,3073
E01026335,4056
E01026336,3926
E01026337,5000
E01026338,2516
E01026339,2683
E01026340,5051
E01026341,3179
E01026342,2681
E01026343,3454
E01026344,2817
E01026345,4256
E01026346,2315
E01026347,3597
E01026348,2290
E01026349,3374
E01026350,4184
E01026351,3174
E01026352,3078
E01026353,4062
E01026354,2450
E01026355,5802
E01026356,2401
E01026357,2578
E01026358,2516
E01026359,2918
E01026360,4166
E01026361,5582
E01026362,3653
E01026363,4020
E01026364,3548
E01026365,5591
E01026366,4656
E01026367,3162
E01026368,3112
E01026369,3312
E01026370,5644
E01026371,2863
E01026372,4924
E01026373,4537
E01026374,2591
E01026375,4205
E01026376,3437
E01026377,4610
E01026378,3036
E01026379,3131
E01026380,3816
E01026381,3535
E01026382,3750
E01026383,2462
E01026384,4547
E01026385,2135
E01026386,2328
E01026387,4184
E01026388,4356
E01026389,3554
E01026390,3769
E01026391,4328
E01026392,5889
E01026393,3559
E01026394,4025
E01026395,3674
E01026396,3161
E01026397,5438
E01026398,3674
E01026399,2538
E01026400,2428
E01026401,2559
E01026402,3186
E01026403,2616
E01026404,4890
E01026405,2785
E01026406,2977
E01026407,2394
E01026408,2781
E01026409,2871
E01026410,4291
E01026411,4438
E01026412,3770
E01026413,4303
E01026414,3912
E01026415,1931
E01026416,2745
E01026419,2173
E01026420,2302
E01026421,3655
E01026422,5799
E01026423,4023
E01026424,6240
E01026425,5123
E01026426,5321
E01026427,5172
E01026428,5333
E01026429,3403
E01026430,4469
E01026431,2637
E01026432,2929
E01026433,2773
E01026434,4051
E01026435,3945
E01026436,4978
E01026437,2950
E01026438,1945
E01026439,4032
E01026440,2146
E01026441,4330
E01026442,4235
E01026443,3772
E01026444,4475
E01026445,5679
E01026446,5200
E01026447,3185
E01026448,4368
E01026449,3765
E01026450,3319
E01026451,4455
E01026452,3380
E01026453,2893
E01026454,2783
E01026455,5736
E01026456,2773
E01026457,3385
E01026458,3142
E01026459,3644
E01026461,3788
E01026462,4588
E01026464,2814
E01026465,4286
E01026466,3552
E01026467,4321
E01026468,5710
E01026469,3706
E01026470,4851
E01026471,2596
E01026472,3186
E01026473,2864
E01026474,4056
E01026475,3064
E01026476,3298
E01026477,3918
E01026478,4132
E01026479,3656
E01026480,3334
E01026481,2556
E01026483,2605
E01026484,3454
E01026485,2238
E01026486,4265
E01026487,3323
E01026488,2631
E01026489,3411
E01026490,4330
E01026491,4787
E01026492,4457
E01026493,3586
E01026494,5356
E01026495,2830
E01026496,2763
E01026497,2728
E01026498,2786
E01026499,3950
E01026500,3910
E01026501,3913
E01026502,4052
E01026503,3877
E01026504,3010
E01026505,3204
E01026506,3695
E01026507,2566
E01026508,3376
E01026509,4592
E01026510,4361
E01026511,2691
E01026512,2882
E01026513,2752
E01026514,2927
E01026515,2112
E01026516,2723
E01026517,3516
E01026518,2741
E01026519,3398
E01026520,3227
E01026521,2966
E01026522,2781
E01026523,3615
E01026524,3102
E01026525,2483
E01026526,3554
E01026527,3761
E01026528,4048
E01026529,4063
E01026530,3969
E01026531,4234
E01026532,4443
E01026533,3069
E01026534,3173
E01026535,4252
E01026536,3165
E01026537,2401
E01026538,3465
E01026539,3136
E01026540,3197
E01026541,4454
E01026542,2363
E01026543,3022
E01026544,3086
E01026545,3284
E01026546,2795
E01026547,2630
E01026548,1972
E01026549,4044
E01026550,1816
E01026551,2220
E01026552,3252
E01026553,2955
E01026554,2109
E01026555,2949
E01026556,2796
E01026557,3161
E01026558,2982
E01026559,3052
E01026560,3162
E01026561,4323
E01026562,2122
E01026563,2049
E01026564,2744
E01026565,1982
E01026566,3024
E01026567,4011
E01026568,2638
E01026569,3374
E01026570,3417
E01026571,3228
E01026572,2714
E01026573,3121
E01026574,2589
E01026575,3708
E01026576,2890
E01026577,3504
E01026578,3771
E01026579,3672
E01026580,4383
E01026581,2996
E01026582,4785
E01026583,2751
E01026584,4221
E01026585,3315
E01026586,2272
E01026587,4268
E01026588,6483
E01026589,3026
E01026590,3515
E01026591,4814
E01026592,4475
E01026593,3371
E01026594,4169
E01026595,3729
E01026596,3537
E01026597,3833
E01026598,3874
E01026599,2715
E01026600,3310
E01026601,3300
E01026602,3477
E01026603,3668
E01026604,3702
E01026605,3909
E01026606,3532
E01026607,3857
E01026608,2842
E01026609,2343
E01026610,3211
E01026611,3719
E01026612,5640
E01026613,2973
E01026614,4390
E01026615,3034
E01026616,2760
E01026617,3149
E01026618,3210
E01026619,3074
E01026620,3285
E01026621,3183
E01026622,2913
E01026623,3770
E01026624,4102
E01026625,3885
E01026626,4555
E01026627,3166
E01026628,3552
E01026629,3200
E01026630,2886
E01026631,3080
E01026632,3114
E01026633,3347
E01026634,2776
E01026635,4401
E01026636,3340
E01026637,4666
E01026638,3491
E01026639,3149
E01026640,3846
E01026641,3251
E01026642,3220
E01026643,3132
E01026644,3762
E01026645,2337
E01026646,3564
E01026647,5337
E01026648,4030
E01026649,3564
E01026650,1511
E01026651,5137
E01026652,3195
E01026653,4716
E01026654,3957
E01026655,3327
E01026656,3950
E01026659,3518
E01026660,3991
E01026661,3221
E01026662,5491
E01026663,4226
E01026664,4559
E01026665,5443
E01026666,4564
E01026667,3651
E01026668,3321
E01026669,4935
E01026670,2963
E01026671,2997
E01026672,3553
E01026673,2776
E01026674,2806
E01026675,2759
E01026676,4123
E01026677,3609
E01026678,4276
E01026679,5433
E01026680,4421
E01026681,2554
E01026682,2665
E01026683,2772
E01026684,2937
E01026685,3375
E01026686,5689
E01026687,4050
E01026688,3247
E01026689,3299
E01026690,3286
E01026691,2573
E01026692,2407
E01026693,4977
E01026694,5355
E01026695,4164
E01026696,2630
E01026697,2920
E01026698,5036
E01026699,3986
E01026700,2889
E01026701,4501
E01026702,3051
E01026703,2662
E01026704,3853
E01026705,3126
E01026706,2909
E01026707,7818
E01026708,2747
E01026709,3822
E01026710,2543
E01026711,3011
E01026712,3480
E01026713,3603
E01026714,4771
E01026715,3212
E01026716,3876
E01026717,3195
E01026718,5049
E01026719,5173
E01026720,2962
E01026721,3208
E01026722,5276
E01026723,3500
E01026724,4392
E01026725,3463
E01026726,4934
E01026727,5502
E01026728,5504
E01026729,4365
E01026730,5157
E01026731,2633
E01026732,3208
E01026733,5159
E01026734,2444
E01026735,3512
E01026736,3840
E01026737,4864
E01026738,6097
E01026739,4127
E01026740,5766
